num_critic_for_reviews,duration,director_facebook_likes,lead_actor_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,aspect_ratio,movie_facebook_likes,imdb_score_high
112,126,18000,18000,30226144,47626,22745,1,118,1.50E+07,2007,2.35,0,1
160,126,44,627,5701643,37635,653,0,165,2.00E+07,2007,2.35,0,1
98,178,102,12000,44606335,169023,23950,0,703,9.00E+07,1998,1.85,10000,1
418,120,0,668,141319195,641997,820,0,1017,1.50E+07,2008,2.35,13000,1
218,103,11,2000,80021740,47968,5497,4,154,5.80E+07,2015,2.35,35000,0
340,106,91,18000,117528646,353442,18669,5,387,3.50E+07,2011,2.35,31000,0
191,109,14,733,31990064,63390,2753,2,160,1.20E+07,2015,2.35,0,0
72,105,631,678,103738726,47819,2096,1,164,1.00E+08,1990,1.85,2000,0
163,95,434,1000,8460995,35888,2618,3,125,1.00E+07,2010,2.35,0,0
149,127,14000,11000,197171806,515306,12884,5,477,4.80E+07,1989,2.35,0,1
110,110,0,64,102055,24570,134,0,72,3.00E+08,2008,2.35,0,0
327,127,189,20000,85463309,254841,22254,1,426,1.10E+08,2011,2.35,36000,1
14,105,7,2000,609042,449,3475,2,38,1300000,1999,1.85,117,0
509,186,0,5000,258355354,483540,9152,6,951,2.25E+08,2013,2.35,83000,1
433,115,729,1000,17613460,91082,3798,0,274,1.20E+07,2013,2.35,28000,1
72,88,20,58,592014,5709,78,3,114,218,2003,1.37,754,1
144,177,0,913,27400000,97087,2449,3,569,4.00E+07,1984,2.35,11000,0
173,107,153,11000,137340146,246492,12700,1,685,7.00E+07,2006,1.85,7000,0
32,99,387,8000,127144,5159,9608,4,27,8.00E+06,2005,2.35,143,0
226,129,353,883,33565375,111351,1565,0,568,1.50E+07,2005,1.85,0,1
103,112,109,779,56607223,93367,1823,8,497,4.80E+07,2001,2.35,0,0
153,126,13000,920,162831698,215255,2899,0,610,8.00E+07,1992,1.85,0,0
156,101,79,608,117224271,47794,1787,1,81,2.00E+07,2010,1.78,0,1
160,123,130,826,59699513,20827,2259,0,136,3.50E+07,2010,2.35,0,1
358,128,79,13000,50815288,109188,14747,0,625,5.00E+07,2005,2.35,0,0
103,96,43,841,8742261,19824,1385,2,179,1.80E+07,2009,2.35,0,0
148,100,265,989,84518155,35965,2654,0,144,2.00E+07,2014,1.85,11000,0
111,88,132,435,13367101,19715,1140,2,166,6500000,2006,2.35,515,0
129,106,0,1000,86300000,112671,2703,0,315,2800000,1974,1.85,14000,1
16,80,8,2000,2833383,910,2459,1,11,427000,2012,2.35,0,0
134,88,104,628,83400000,160281,2726,0,427,3500000,1980,1.85,16000,1
141,130,317,18000,19593740,88270,32637,0,420,5.00E+07,2003,2.35,0,1
45,106,38,1000,6420319,15978,5705,0,122,2.00E+07,2015,2.35,15000,1
99,90,165,686,489220,160511,1743,0,696,365000,1997,1.85,11000,1
103,99,42,975,52691009,18727,3567,2,45,2.10E+07,2011,2.35,0,0
114,164,17000,883,8373585,39680,1934,0,308,7.00E+06,1988,1.85,0,1
41,102,136,89,2956000,3258,282,0,54,3700000,1948,1.37,359,1
128,94,11000,11000,17071230,31169,23283,0,192,1.80E+07,2000,1.85,812,0
65,98,85,265,7369373,4288,901,1,74,2.00E+06,1986,1.85,0,0
81,98,143,302,15464026,23076,1189,2,158,2.00E+07,2000,1.85,1000,0
125,148,644,1000,54200000,142448,2566,1,319,2.70E+07,1980,1.85,14000,1
673,142,378,34000,407999255,701607,49942,0,1959,7.80E+07,2012,2.35,140000,1
129,135,149,639,64371181,36636,1845,0,289,2.80E+07,2004,2.4,0,1
362,116,0,15000,45434443,175960,15735,2,360,7.50E+07,2015,2.35,43000,1
250,92,0,12000,289907418,585659,15013,0,593,1.15E+08,2001,1.85,0,1
64,88,11000,854,14792779,24256,1653,0,91,1.60E+07,1987,1.85,0,1
192,142,776,13000,113330342,207613,19454,1,1144,1.10E+08,2000,2.35,4000,1
77,103,130,691,26400000,62009,2481,1,109,1.80E+07,1984,2.35,2000,0
349,115,346,74,610968,170155,216,1,249,3800000,2012,2.35,60000,1
225,115,295,10000,144795350,387632,12068,1,789,1.20E+08,2004,2.35,0,1
134,123,108,1000,100241322,175524,1690,0,752,2.50E+07,1998,2.35,0,1
66,105,29,14000,35990505,48095,16400,1,194,2.00E+07,2003,2.35,0,0
128,121,131,13000,22905674,121676,14890,2,290,1.20E+07,1998,2.35,0,1
171,104,96,943,43097652,59068,3497,2,128,2.80E+07,2007,2.35,0,0
159,97,70,2000,86049418,245989,5032,4,554,1.70E+07,2004,1.85,0,0
186,86,174,619,54257433,12983,971,0,139,1.70E+07,2016,2.35,0,0
213,102,23,25000,71423726,123558,26998,3,609,4.50E+07,1999,2.35,19000,1
31,101,154,1000,53146000,9845,3174,1,77,2.00E+07,1996,1.85,613,0
71,115,187,14000,403932,5254,17104,4,92,2.00E+07,2000,2.35,141,0
292,123,0,10000,7689458,126307,11769,1,210,4.00E+07,2009,1.85,19000,0
180,85,255,1000,145771527,117212,3112,0,367,8.00E+07,2002,1.66,0,1
178,102,153,3000,80360866,44662,5392,1,127,8.00E+07,2011,2.35,0,0
77,113,0,11000,95149435,53687,15362,2,152,4.00E+07,2004,1.85,1000,0
276,141,71,21000,47105085,136973,30183,1,275,5.00E+07,2014,2.35,47000,1
88,103,365,907,23000,5931,1411,0,58,5.00E+05,2006,1.85,0,0
77,102,32,483,11546543,34520,768,1,146,2.00E+06,1994,2.35,0,1
61,124,212,1000,11000000,21102,3611,3,169,9.80E+07,1995,2.35,1000,0
101,109,199,503,9000000,7584,731,8,137,9.00E+05,1970,2.35,0,0
190,154,380,10000,111110575,317166,11945,1,928,1.40E+08,2003,2.35,0,1
145,139,55,382,102300000,107408,2045,2,259,6.00E+06,1964,1.66,0,1
44,88,22,638,464126,3142,1641,0,68,1.00E+06,2002,1.85,115,0
128,111,341,963,3076425,23660,3543,1,162,8.00E+06,2002,1.85,0,1
164,102,0,939,25266129,54346,3592,5,358,3.50E+07,2004,2.35,0,0
422,164,0,5000,255108370,354228,9152,0,802,2.50E+08,2014,2.35,65000,1
227,92,0,11000,14998070,41170,32875,3,298,3.50E+07,2007,2.35,0,0
320,131,385,26000,39292022,127258,52610,15,351,9.00E+07,2014,2.35,56000,0
80,45,28,573,145109,14247,1098,1,44,4.50E+07,2008,2.35,0,1
224,115,180,1000,10640645,28429,1686,0,110,4.00E+07,2015,2.35,0,0
166,106,6,12000,32131830,72259,15015,1,788,1.37E+08,2001,1.85,0,0
159,110,118,11000,5773519,28621,12876,2,91,4.00E+07,2015,2.35,11000,0
357,119,394,12000,61937495,89442,13071,0,432,1.50E+08,2010,1.85,0,0
17,107,0,721,869325,2281,2000,2,16,6.00E+06,1991,1.85,125,0
128,112,42,969,39026186,48019,2371,4,153,3.50E+07,2011,1.85,13000,0
196,83,473,20000,39511038,56269,26402,0,366,1.60E+07,2006,1.85,0,0
72,106,148,900,395592,21202,2972,1,134,2.00E+06,2003,1.85,0,1
36,97,34,503,1686429,8687,3100,1,62,1.60E+07,1997,1.85,0,0
393,105,335,3000,37516013,128629,8281,0,348,6.90E+07,2012,2.35,98000,0
68,135,407,11000,13269963,23202,11400,2,173,5.00E+06,1996,2.35,0,1
71,91,132,400,4186931,6041,1330,3,85,250000,2001,1.85,169,0
279,135,16000,23000,33574332,101221,24468,0,415,9.00E+07,2006,2.35,0,1
93,108,79,650,67155742,62271,1569,1,277,1.16E+08,1997,2.35,0,0
114,89,0,227,92823600,149108,485,0,273,1.60E+07,1989,1.85,0,1
127,105,386,3000,6390032,24977,4238,2,229,3500000,1998,2.35,0,1
242,92,135,574,1316074,71387,1303,1,228,1.00E+05,2011,1.85,21000,0
211,80,0,50,5792822,168398,65,0,492,2700000,2004,1.85,13000,1
124,104,101,787,42071069,36223,1827,1,208,3.00E+07,2005,2.35,0,0
31,88,168,108,47329,1661,243,0,31,750000,2002,1.78,163,0
488,126,584,11000,4563029,181472,12286,5,514,39200000,2013,1.85,58000,0
72,108,610,848,70450000,77390,2913,2,189,5.00E+07,1996,2.35,0,0
70,115,43,5000,55973336,57040,9082,1,365,2.50E+07,2000,2.35,0,0
175,103,729,2000,14879556,73640,3516,0,441,8.00E+06,1999,2.35,0,1
111,103,12,163,542860,9230,219,1,37,4.00E+06,2008,2.35,0,1
156,91,221,14000,74158157,60370,27405,2,264,7.90E+07,2011,1.85,0,0
25,94,11,1000,22189039,17074,2210,0,55,1.50E+07,1993,1.85,466,0
131,120,0,1000,16284360,15079,6212,1,79,2.10E+07,2008,2.35,1000,0
511,112,0,6000,137387272,300110,9049,0,807,2.00E+07,2013,2.35,131000,1
91,87,31,1000,133103929,22838,4073,0,56,7.50E+07,2011,1.85,0,0
210,124,420,22000,92930005,204063,35867,0,764,7.80E+07,2002,2.35,0,1
37,120,0,3000,173585516,200077,7860,2,189,1.80E+07,1992,1.85,0,0
30,119,5,29,4958,9689,86,2,23,2.00E+06,2008,2.35,1000,1
39,109,9,767,3050934,2794,2187,1,78,1800000,2000,1.85,0,1
355,109,453,15000,40983001,181025,27788,2,336,7.00E+06,2012,1.85,38000,1
539,149,0,34000,233914986,514125,91434,7,752,2.00E+08,2014,2.35,82000,1
43,90,16,86,85222,4285,163,0,84,1100,2004,1.85,456,0
235,99,160,330,38105077,58349,701,0,194,4.00E+07,2009,2.35,0,0
128,152,0,940,27796042,45031,4310,1,376,7.20E+07,2001,1.85,0,0
85,150,0,597,4414535,30618,1645,0,224,1.80E+07,1996,2.2,0,1
355,116,473,833,83552429,154955,4001,0,800,7.00E+07,2011,2.35,25000,0
186,109,248,16000,35635046,121058,19410,0,482,1.70E+07,2006,2.35,3000,0
125,120,75,11000,140459099,135601,22750,0,493,7.50E+07,1998,2.35,0,0
91,110,422,33000,19179969,54710,35345,2,177,17500000,2006,2.35,0,0
79,107,0,603,578527,20008,988,3,112,1.00E+07,2008,1.78,883,0
331,105,58,11000,29959436,82327,12894,1,350,1.30E+07,2011,2.35,18000,0
209,178,138,904,75305995,110394,5074,0,433,4.00E+07,2004,1.85,0,1
117,95,487,18000,162792677,211226,24205,0,317,1.20E+08,1998,2.35,0,1
38,95,34,554,13555988,7242,2216,1,38,2.20E+07,2000,1.85,0,0
119,110,161,1000,116724075,187181,1954,0,564,4.10E+07,2002,2.35,0,0
145,96,51,8000,150315155,54010,10886,2,130,5.00E+07,2015,1.85,13000,0
53,91,10,716,8104069,9785,2700,3,26,2.00E+07,2007,1.85,233,0
226,139,777,131,6857096,80429,343,0,156,6800000,2010,1.85,37000,1
42,143,65,975,82528097,30230,2223,1,154,6500000,1995,2.35,0,1
168,87,0,22000,8579684,89547,24324,0,199,9.00E+06,2007,1.85,0,1
150,107,80,2000,18004225,28573,3004,2,87,1.30E+07,2013,2.35,5000,0
81,94,32,854,60573641,68406,4530,1,162,6.00E+07,1996,1.85,0,0
293,104,53,22000,33422556,99236,33903,0,321,2.00E+07,2008,1.85,0,1
155,116,101,889,90567722,185878,1711,1,481,5.10E+07,2000,1.85,0,0
199,142,0,11000,28341469,1689764,13495,0,4144,2.50E+07,1994,1.85,108000,1
47,108,2,772,11703287,4360,1058,3,148,1.00E+07,2005,2.35,1000,0
23,93,36,592,30400000,17810,2176,2,73,3.90E+07,1996,2.35,478,0
93,124,75,294,41256277,46451,1289,2,156,5.00E+07,1997,2.35,0,0
269,102,0,22000,66636385,88451,60646,1,289,7.50E+07,2007,1.85,0,1
160,101,263,71,1984378,27346,226,3,206,2.00E+06,2006,1.78,0,0
156,139,274,625,147637474,224671,1474,0,470,5.00E+07,1997,1.85,11000,1
219,169,14000,15000,216119491,881236,44998,2,2277,7.00E+07,1998,1.85,22000,1
51,117,31,2000,32800000,34896,3016,1,118,4.00E+07,1996,1.85,877,0
131,131,16000,16000,101157447,277505,28544,1,495,14400000,1992,2.35,10000,1
98,117,260,1000,30981850,35834,3969,0,284,4.00E+07,2005,2.35,0,0
33,76,14,1000,13684949,4564,3752,0,43,3.00E+06,2002,1.85,227,0
247,101,0,218,31452765,149835,638,7,243,2.40E+07,2008,1.85,0,0
77,86,90,962,9402410,11233,3715,1,32,1.40E+07,2012,2.35,0,0
114,89,31,285,32368960,39768,667,0,292,2.50E+07,1998,1.85,0,0
310,118,43,33000,84244877,375456,57426,7,292,5.00E+07,2011,2.39,44000,1
41,128,545,15000,107458785,71754,16751,3,166,4.00E+07,1992,2.35,0,1
97,91,38,730,10149779,8294,1405,0,160,6500000,1999,2.35,342,0
262,92,167,11000,131920333,213275,15302,3,436,1.30E+08,2007,2.35,0,0
217,105,260,20000,28501651,88035,42473,0,201,2.60E+07,2009,2.35,10000,1
29,95,4,641,7888703,8465,1389,1,65,3.00E+06,1987,1.85,491,0
186,114,0,142,31199215,27664,589,8,120,5.80E+07,2008,1.85,472,0
156,133,278,5000,24343673,91863,5405,0,524,4.50E+07,2007,2.35,14000,1
245,101,420,12000,72660029,115687,16235,0,269,1.00E+08,2014,2.35,21000,0
71,92,23,460,25590119,19699,1315,0,119,21150000,2001,1.85,387,0
97,98,425,11000,74329966,60910,12729,2,164,7.00E+07,1998,2.35,0,0
96,89,17,690,12947763,10624,1160,0,125,5.00E+06,1986,2.35,0,0
34,135,596,10000,10400000,12037,15820,1,90,5.00E+07,1995,2.35,943,0
556,120,21000,10000,96917897,479453,10555,0,696,4.00E+07,2010,2.35,74000,1
535,104,1000,3000,13214255,96233,4082,1,313,1.10E+07,2013,1.85,26000,1
35,115,98,341,1687311,2412,371,3,40,7.00E+08,1998,2,539,1
19,110,13,439,2848578,3942,1567,0,65,3500000,2010,1.78,0,0
246,90,50,4000,149234747,114287,5046,0,137,1.30E+08,2011,2.35,16000,0
119,174,338,354,163214286,148172,1495,3,406,8200000,1965,2.35,15000,1
138,123,541,12000,36283504,104564,12970,1,587,4.00E+07,1999,2.35,0,0
362,129,456,1000,166147885,220020,4585,0,1360,4.00E+07,2015,2.35,101000,0
308,127,14000,967,356784000,613473,2129,0,895,6.30E+07,1993,1.85,19000,1
14,112,9,860,173783,578,1252,0,34,2500000,2008,1.85,588,1
275,96,11000,19000,23213577,198111,19894,0,365,15500000,2008,1.85,14000,1
50,121,55,1000,2221994,11747,3125,1,99,3.50E+07,1997,2.35,561,0
328,90,26,1000,3442820,31489,1442,0,140,8.00E+06,2015,2.35,0,1
187,131,218,5000,51396781,188887,5103,1,662,6.80E+07,2001,2.35,0,1
215,118,154,3000,101111837,150764,5637,3,318,8.00E+07,2008,2.35,0,0
192,124,0,6000,16248701,189683,7567,0,559,2.00E+07,2003,1.85,0,1
51,119,350,18000,34700000,52846,35501,2,143,1.40E+07,1988,1.85,0,1
190,109,453,18000,26415649,94892,33878,4,189,2.00E+07,2008,2.35,0,0
342,109,99,176,37371385,192462,390,0,334,4.00E+07,2011,2.35,42000,0
177,138,161,18000,64604977,414219,19129,2,625,3.50E+07,1997,2.35,11000,1
335,123,0,23000,10137502,77394,23031,0,195,3.50E+07,2015,2.35,24000,1
142,103,15,723,6061759,49077,1615,0,475,1.70E+07,2005,1.85,0,0
178,95,49,413,3478,22212,721,0,142,1500000,2008,2.35,0,0
48,135,41,982,53854588,37911,3648,0,73,4.50E+07,1996,2.35,1000,0
49,115,541,8000,61490000,62037,10493,5,148,2.60E+07,1990,2.35,0,0
218,92,11000,860,5306447,58967,2717,1,169,1.50E+07,2009,1.85,10000,1
125,108,0,1000,118500000,340085,3660,0,327,4.00E+07,1989,1.85,12000,1
90,102,277,327,10660147,17740,672,0,165,2.30E+07,1999,1.85,0,1
61,113,9,402,9054736,5744,787,1,57,2700000,1997,1.66,381,1
14,123,5,556,18272447,3119,2149,1,35,1.00E+07,1993,1.85,331,0
66,95,8,529,17580,1268,2749,3,23,1500000,2009,1.85,195,0
248,91,263,967,2221809,40618,1582,0,144,5.00E+06,2010,1.85,0,0
161,125,127,6000,1110286,9727,8876,6,65,4825000,2009,2.35,0,1
60,100,23,1000,17300889,27648,3855,0,148,4.50E+07,1996,2.35,0,0
217,118,0,8000,88761720,141179,14024,0,419,9.50E+07,2010,2.35,9000,0
101,84,50,979,140015224,94172,3382,0,179,1.33E+08,1999,1.85,0,0
73,93,85,1000,15171475,19805,2777,0,122,8500000,1996,1.85,0,0
176,100,21,14000,13746550,29322,15922,5,104,2.00E+06,2012,2.35,0,0
73,108,0,462,180483,16792,760,2,183,10000,1972,1.37,0,0
46,95,19,1000,33422806,30771,2643,1,164,5.00E+07,2001,2.35,0,0
322,137,11000,769,115603980,103589,2938,0,351,6.50E+07,2014,2.35,35000,1
60,91,84,1000,5480318,9427,2691,0,79,5.00E+06,1998,1.85,462,0
225,83,19,403,53245055,30570,988,0,290,1.00E+06,2012,1.85,12000,0
287,110,0,3000,58885635,194426,10438,0,1057,2.60E+07,2004,2.35,7000,1
143,92,892,783,1550000,30628,2930,2,471,2.50E+07,2005,2.35,937,0
198,98,66,3000,42592530,29867,4567,0,181,1.50E+07,2015,2.35,27000,0
90,102,4,14000,5932060,29285,14625,0,174,3.50E+07,2007,2.35,0,0
248,110,282,11000,124051759,42372,21175,2,239,1.80E+08,2016,2.35,29000,0
297,108,0,1000,43771291,79916,3215,1,279,5.00E+06,2015,2.35,15000,1
66,161,521,11000,87100000,52339,12518,0,200,3.10E+07,1985,1.85,0,1
350,119,151,20000,179883016,361924,40054,0,641,1.50E+08,2009,2.35,0,0
91,93,54,40000,34872293,30765,42002,0,252,8500000,1991,1.85,963,0
220,90,15,87000,64255243,80903,120797,0,518,1.90E+07,2005,2.35,0,0
165,120,107,12000,4857376,63084,13208,0,123,1.30E+07,2006,1.85,0,1
300,176,0,18000,130127620,324671,20354,0,458,1.00E+08,2007,1.85,0,1
50,100,12000,936,153665036,84824,4121,1,95,2.80E+07,1987,2.35,0,0
204,94,122,23000,1082044,281649,24994,0,458,5.00E+06,2004,2.35,21000,1
242,103,0,611,103001286,222018,1212,0,869,1.50E+07,1996,2.35,11000,1
224,118,138,26000,17609982,90046,28479,0,141,3.50E+07,2013,2.35,17000,0
102,102,19,13000,14967182,27305,14463,1,284,4.00E+07,2000,2.35,604,0
114,126,0,826,43848100,119150,1607,2,219,1.50E+07,1987,1.85,0,1
390,116,198,17000,12134420,92237,20258,0,366,2.00E+07,2010,2.35,25000,1
22,90,0,806,100503,7759,3124,2,20,8.00E+06,2009,1.85,1000,0
118,75,45,61,686383,22811,75,0,71,6500000,2009,1.85,11000,1
208,175,0,14000,134821952,1155770,28122,1,2238,6.00E+06,1972,1.85,43000,1
130,102,6,22000,14334645,22449,23352,1,191,2.50E+07,2004,2.35,387,0
556,156,0,29000,183635922,406020,57108,0,1188,1.35E+08,2015,2.35,190000,1
256,101,0,40000,26505000,149293,42918,1,668,1800000,1984,1.85,10000,1
149,132,14,52,119922,8429,91,0,62,1.20E+07,2009,2.35,0,1
426,130,285,33000,70235322,182983,57308,4,374,2.80E+07,2015,2.35,99000,1
232,100,0,21000,5480996,89383,39507,0,293,8700000,2006,1.85,0,1
94,141,0,2000,146282411,190439,4528,0,351,1.15E+08,1994,2.35,0,1
70,108,6,54,2047570,6790,194,3,80,5.00E+05,1999,1.85,491,1
10,121,0,854,229311,899,2705,2,42,11350000,1999,2.35,271,0
535,107,141,24000,13092000,399138,26495,0,731,3300000,2014,2.4,129000,1
197,134,37,11000,309125409,681857,13649,0,647,32500000,1983,2.35,14000,1
153,74,58,3000,104354205,162331,5713,3,332,5.50E+07,2003,2.35,0,0
69,135,16000,16000,70960517,54631,27237,0,192,3.50E+07,1995,1.85,0,1
241,114,29,956,32721635,67824,3861,0,279,1.50E+07,2009,1.85,0,0
183,89,10,852,50820940,31915,5056,0,159,5.00E+06,2014,2.35,18000,0
138,86,67,4000,153288182,71424,6355,3,521,8.40E+07,2002,1.85,0,0
166,90,6,904,31487293,74887,2807,2,129,9.00E+06,2008,1.85,0,0
140,89,19,526,46363118,25960,1383,0,389,2.00E+07,2005,1.85,1000,0
283,139,0,708,50859889,236000,848,0,1043,4.00E+07,2006,1.85,14000,1
37,89,2,799,13903262,14656,4291,0,90,1.10E+07,2001,1.85,0,0
142,95,70,970,48291624,82819,2876,1,263,5.80E+07,2005,1.85,0,0
332,129,0,492,110008260,94241,1450,1,309,3.50E+07,2015,2.35,25000,0
80,193,133,2000,21500000,45271,6341,0,170,2.70E+07,1983,1.85,0,1
125,121,18,1000,29655590,53970,3986,4,435,6.50E+07,1999,1.85,0,0
47,118,150,24000,17305211,14066,24547,0,75,3.80E+07,1996,2.35,352,0
149,127,278,2000,182805123,158864,5838,1,395,7.00E+07,2000,1.37,0,0
490,133,16000,14000,350123553,325264,16277,0,916,58800000,2014,2.35,112000,1
25,101,0,240,10696,10771,490,8,65,6800000,2003,2.35,413,0
84,134,170,2000,56505065,95241,4453,0,439,2.50E+07,1993,2.35,11000,1
226,117,0,15000,104054514,200359,16828,0,1009,8.00E+07,2002,2.35,0,1
144,99,163,11000,109993847,72326,12831,0,116,8.00E+07,2008,2.35,0,0
323,104,508,10000,256386216,530870,13076,0,1413,1.50E+08,2007,2.35,11000,1
141,87,2,741,26876529,26624,1834,1,189,2.70E+07,2008,1.85,0,0
100,97,710,497,16779636,9338,1805,2,167,2.80E+07,2000,2.35,209,0
147,101,11000,13000,70906973,437418,15500,1,609,14600000,1993,1.85,38000,1
217,98,0,925,9430988,45992,1997,2,115,1.70E+07,2009,2.35,7000,1
111,113,22,727,43601508,35718,1310,1,317,1.80E+07,2003,1.85,0,0
49,94,80,1000,36830057,10883,2151,2,73,6.50E+07,1999,1.85,448,0
354,98,350,1000,37707719,76094,2376,2,233,1.20E+07,2013,1.85,37000,1
30,101,0,827,220234,1950,3574,3,24,3500000,2006,1.85,360,0
351,93,0,21000,31501218,84070,22745,0,526,7500000,2005,1.85,0,1
526,113,13000,40000,79711678,199039,80849,7,479,1.00E+08,2012,1.85,82000,0
299,119,209,1000,49024969,133367,3284,0,363,2.50E+07,2007,2.35,0,1
765,165,16000,29000,162804648,955174,40978,1,1193,1.00E+08,2012,2.35,199000,1
188,118,386,14000,10214647,42689,17490,0,204,1.10E+07,2004,2.35,0,1
116,90,34,966,4360548,13371,2661,7,60,1.50E+07,2009,1.85,0,0
57,123,36,10000,32051917,42315,12338,0,140,2.00E+07,1995,2.35,0,0
209,114,0,27000,5694401,194489,46944,4,192,1.80E+07,2008,2.35,12000,1
47,99,8,798,104257,19194,1430,2,160,2200000,1999,1.85,0,1
222,105,226,22000,63910583,106755,35694,2,173,2.80E+07,2013,2.35,27000,0
94,130,63,24,9473382,26832,29,3,247,1.00E+07,1998,1.85,0,1
269,121,0,10000,83077470,183247,14165,0,440,7.50E+07,2008,1.85,0,1
234,100,64,11000,63536011,34258,19420,2,178,3.00E+07,2012,2.35,0,0
270,123,176,975,159578352,133177,4825,7,380,4.30E+07,2013,2.35,24000,0
87,90,0,1000,1752214,60460,4377,0,104,1.40E+07,2010,1.85,14000,1
588,119,0,15000,42335698,395087,21668,8,1101,1.80E+07,2014,1.85,114000,1
487,94,11000,617,56816662,301149,1289,1,509,1.70E+07,2011,1.85,78000,1
153,112,395,13000,31252964,71495,13707,1,522,4.00E+06,2001,2.35,0,1
66,92,226,1000,21088568,16646,3931,1,104,1.30E+07,1995,1.85,0,0
112,91,18,935,15935068,19331,2899,0,317,2500000,1993,1.85,949,0
181,96,47,14000,82234139,110390,28071,3,522,1.70E+07,2007,1.85,6000,1
112,123,43,456,46800000,76477,1326,2,275,1.40E+07,1977,2.35,0,1
159,110,118,11000,5773519,28618,12876,2,91,4.00E+07,2015,2.35,11000,0
147,99,129,976,2077046,27266,2748,2,75,6.00E+06,2008,2.35,0,0
546,144,0,378,16377274,105144,427,31,405,3.20E+07,2012,1.85,27000,1
308,121,0,21000,110416702,307539,23484,3,577,9.20E+07,2008,2.35,0,0
91,102,167,656,75074950,22147,2754,0,156,1.20E+07,2002,1.85,770,0
94,125,0,22000,1172769,28068,37606,2,108,1.30E+07,2006,1.85,0,1
125,95,163,14000,113006880,66308,16884,0,225,5.60E+07,2005,2.35,0,0
261,289,0,11000,78800000,450676,25313,1,983,31500000,1979,2.35,19000,1
175,140,378,12000,120147445,57661,13808,0,455,8.70E+07,2003,2.35,0,1
147,124,47,40000,52937130,198066,43453,1,426,3.00E+07,2001,2.35,13000,1
359,121,337,982,1729969,68211,1520,0,219,5.00E+06,2011,2.35,14000,1
73,96,0,372,14208384,11520,977,2,105,3.00E+07,2003,1.85,625,0
237,113,43,12000,28031250,88146,13517,0,814,6.00E+07,2005,2.35,0,0
74,124,212,13000,84049211,96096,15229,1,172,7.00E+07,1993,2.35,0,0
388,131,0,10000,15700000,332065,11114,0,876,1.50E+07,2008,1.85,16000,1
149,122,287,22000,41609593,145422,24270,2,572,5.50E+07,1998,2.35,0,1
167,91,50,521,66790248,57281,758,0,350,4.50E+07,2002,2.35,0,0
95,110,0,510,33927476,19176,1976,0,165,4.00E+07,1997,2.35,956,0
123,107,30,742,62933793,62421,2341,1,185,2.00E+07,2010,2.35,10000,0
297,109,0,957,13782838,258078,1757,0,911,1.50E+07,1982,2.35,23000,1
274,148,0,17000,18352454,426359,18752,0,760,1.50E+07,2007,2.35,76000,1
148,116,120,12000,78900000,91414,16539,2,359,1.10E+07,1982,2.35,0,1
127,83,322,1000,71277420,119590,1645,7,548,4.50E+07,2001,1.85,0,0
233,126,218,11000,186336103,348861,22722,2,798,1.20E+08,2005,2.35,0,0
119,107,308,13000,11008432,43903,16651,0,194,2.50E+07,2005,1.85,5000,1
459,142,14000,15000,72306065,178118,16944,0,355,4.00E+07,2015,2.35,55000,1
266,92,54,11000,215395021,307029,12754,0,360,1.30E+08,2008,2.35,6000,1
232,174,0,11000,261970615,387616,35672,1,858,1.00E+08,2002,2.35,0,1
106,87,79,608,64267897,67992,1770,0,327,5.00E+06,2002,1.85,0,0
93,132,0,49000,58220776,87785,55254,0,362,1.00E+08,1999,1.85,0,0
196,113,719,605,119412921,240241,1441,0,391,6.50E+07,1990,1.85,0,1
99,89,0,217,52287414,271794,644,2,584,8.00E+06,1986,1.85,24000,1
94,109,644,1000,141600000,90177,3468,6,257,3.00E+06,1978,1.85,0,1
74,108,12,2000,568695,16617,3921,2,110,8.00E+06,2005,2.35,412,0
206,102,235,956,62318875,156225,2998,1,502,5.00E+07,2006,2.35,0,0
172,93,0,355,13008928,73501,837,0,333,4.00E+06,1988,2.35,27000,1
9,109,62,584,5100000,6595,2024,0,61,7500000,1984,1.85,345,0
31,103,49,687,9094451,11668,1990,0,79,7.00E+06,1989,1.85,0,0
89,77,25,304,45542421,13319,575,0,53,3.00E+07,2000,1.78,347,0
11,114,9,159,1001437,2039,423,1,28,8.00E+05,1993,1.85,81,1
135,117,19,3000,20218921,14814,4204,4,114,1.50E+07,2010,2.35,0,0
93,116,144,1000,69586544,15352,3845,4,199,2.70E+07,2002,2.35,0,0
61,99,29,117,19959,3579,298,2,14,3800000,2009,2.35,0,0
256,101,0,40000,26505000,149285,42918,1,668,1800000,1984,1.85,10000,1
285,105,160,852,34014398,115650,2603,0,1033,3.30E+07,2006,2.35,4000,0
44,100,0,995,11466088,8983,3952,0,84,7.10E+07,1997,2.35,316,0
19,87,29,683,1200000,922,1139,1,23,3.00E+06,1993,1.85,107,0
226,101,395,40000,51676606,174591,58823,1,632,2.50E+07,2004,2.35,0,1
79,111,650,690,5205343,11958,1573,3,39,2.00E+07,2009,2.35,1000,0
82,170,165,453,72000000,66959,1164,1,258,1.70E+07,1964,2.2,0,1
40,82,33,744,17278980,48225,2400,0,164,8.00E+06,1998,1.85,0,0
169,95,18,622,119793567,64387,848,0,85,7.80E+07,2013,2.35,15000,0
34,86,7,10000,22717758,11156,14275,0,67,4.00E+07,1998,1.85,0,0
