age,workclass,educ_level,marital_status,occupation,relationship,race,gender,hours_per_wk,us_native,over_50k
56,Private,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,Yes,No
39,Private,9,Separated,Sales,Not-in-family,White,Female,47,Yes,No
31,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,40,Yes,No
28,Private,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,45,Yes,No
45,Unknown,11,Never-married,,Other-relative,White,Female,32,Yes,No
24,Private,14,Never-married,Priv-house-serv,Not-in-family,White,Female,45,,No
37,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Yes,No
25,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
25,Private,4,Never-married,Sales,Other-relative,White,Male,45,No,No
42,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,44,Yes,No
47,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,Yes,No
39,Private,10,Never-married,Sales,Not-in-family,White,Male,40,Yes,No
33,Private,10,Never-married,Sales,Own-child,White,Male,45,Yes,No
50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
42,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
40,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,45,Yes,No
20,Private,10,Never-married,Other-service,Own-child,White,Male,60,Yes,No
33,Private,13,Separated,Prof-specialty,Other-relative,Black,Female,40,No,No
62,Federal-gov,10,Widowed,Protective-serv,Not-in-family,White,Female,40,Yes,No
22,Private,9,Never-married,Other-service,Not-in-family,White,Female,50,Yes,No
30,State-gov,9,Divorced,Protective-serv,Not-in-family,White,Male,40,Yes,No
57,Private,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,Yes,No
61,Unknown,13,Never-married,,Not-in-family,White,Male,7,Yes,Yes
31,Local-gov,9,Divorced,Protective-serv,Not-in-family,White,Male,47,Yes,Yes
43,State-gov,10,Never-married,Other-service,Not-in-family,Black,Female,30,Yes,No
23,Private,12,Never-married,Sales,Own-child,White,Female,35,Yes,No
36,Self-emp-not-inc,9,Separated,Other-service,Not-in-family,White,Female,16,Yes,No
47,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
31,Private,13,Never-married,Prof-specialty,Unmarried,Other,Male,40,Yes,No
55,Local-gov,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
60,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,Yes,No
18,Private,7,Never-married,Sales,Not-in-family,White,Male,30,Yes,No
56,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,50,Yes,Yes
23,Private,13,Never-married,Exec-managerial,Own-child,White,Male,40,Yes,No
19,Private,10,Never-married,Other-service,Own-child,White,Female,12,Yes,No
28,Self-emp-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,40,Yes,No
19,Private,10,Never-married,Exec-managerial,Own-child,White,Male,40,Yes,No
25,Local-gov,10,Never-married,Adm-clerical,Own-child,Black,Female,35,Yes,No
29,Unknown,7,Divorced,,Not-in-family,White,Female,48,Yes,No
40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Yes,Yes
29,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,40,Yes,No
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
39,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
35,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,Yes,No
24,Private,10,Never-married,Other-service,Not-in-family,White,Male,35,Yes,No
33,Private,9,Divorced,Transport-moving,Unmarried,White,Female,40,Yes,No
34,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,Yes,No
18,Private,9,Never-married,Sales,Own-child,White,Female,19,Yes,No
90,Private,10,Never-married,Other-service,Own-child,White,Male,10,Yes,No
19,Private,10,Never-married,Other-service,Own-child,White,Male,24,Yes,No
19,Private,8,Never-married,Craft-repair,Own-child,White,Male,15,Yes,No
81,Self-emp-not-inc,13,Widowed,Farming-fishing,Not-in-family,White,Male,30,Yes,No
42,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Yes,No
24,Private,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,20,No,No
30,Local-gov,10,Never-married,Transport-moving,Unmarried,Black,Female,40,Yes,No
73,Unknown,13,Widowed,,Not-in-family,White,Female,15,Yes,No
57,Self-emp-not-inc,2,Married-civ-spouse,Sales,Husband,White,Male,35,No,No
25,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
59,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,Yes,Yes
43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
61,Private,9,Widowed,Sales,Not-in-family,White,Female,35,Yes,No
27,Private,9,Never-married,Adm-clerical,Own-child,White,Male,20,Yes,No
52,State-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,50,Yes,No
45,Private,14,Divorced,Transport-moving,Not-in-family,White,Male,48,Yes,Yes
22,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,40,Yes,No
65,Self-emp-not-inc,4,Never-married,Farming-fishing,Not-in-family,White,Male,40,Yes,No
39,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
35,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Yes,Yes
44,Federal-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,Yes,No
38,Private,9,Divorced,Craft-repair,Unmarried,White,Male,50,Yes,No
73,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,Yes,Yes
48,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,No,No
59,Federal-gov,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,40,Yes,No
51,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,15,Yes,Yes
22,Private,7,Never-married,Transport-moving,Not-in-family,White,Male,65,Yes,No
73,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,25,Yes,No
44,State-gov,11,Separated,Protective-serv,Unmarried,White,Male,40,Yes,No
25,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,Yes,No
33,Local-gov,9,Never-married,Adm-clerical,Own-child,White,Male,46,Yes,No
47,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,48,Yes,No
47,Private,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40,Yes,No
24,Local-gov,6,Never-married,Craft-repair,Unmarried,Black,Male,65,No,No
32,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,50,Yes,No
23,Private,10,Never-married,Sales,Own-child,White,Female,40,Yes,No
36,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,Yes,No
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Yes,Yes
33,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,Yes,Yes
29,Private,9,Separated,Priv-house-serv,Unmarried,Black,Female,55,Yes,No
49,Self-emp-not-inc,12,Divorced,Exec-managerial,Not-in-family,White,Male,25,Yes,No
53,Private,2,Divorced,Other-service,Unmarried,Black,Female,40,No,No
25,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,Yes,No
57,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
38,Local-gov,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,50,Yes,Yes
51,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,56,Yes,Yes
35,Private,10,Divorced,Sales,Not-in-family,White,Female,35,Yes,No
39,Self-emp-not-inc,14,Never-married,Sales,Not-in-family,White,Male,60,Yes,Yes
26,Private,9,Divorced,Other-service,Unmarried,White,Female,35,Yes,No
65,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,59,No,No
41,Private,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,,Yes
38,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,,Yes
48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
23,Unknown,11,Never-married,,Own-child,Black,Female,15,Yes,No
56,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
28,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,42,Yes,No
45,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,Yes,No
52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,No,No
29,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,No,No
46,State-gov,13,Never-married,Exec-managerial,Unmarried,White,Female,40,Yes,No
19,Private,10,Never-married,Other-service,Own-child,White,Female,12,Yes,No
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
35,Self-emp-inc,12,Never-married,Farming-fishing,Own-child,White,Male,35,Yes,No
52,Private,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,Yes,No
32,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,30,Yes,No
32,Private,9,Never-married,Other-service,Own-child,White,Female,40,Yes,No
60,Unknown,13,Married-civ-spouse,,Husband,White,Male,30,Yes,No
22,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,39,Yes,No
18,Federal-gov,7,Never-married,Machine-op-inspct,Own-child,White,Male,4,Yes,No
45,Local-gov,12,Divorced,Tech-support,Own-child,White,Male,40,Yes,No
20,Private,5,Never-married,Other-service,Unmarried,White,Male,30,No,No
19,Private,10,Never-married,Sales,Own-child,White,Female,14,Yes,No
54,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,Yes,No
57,Self-emp-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,No
66,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Yes,Yes
63,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,No
34,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,44,Yes,No
21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,Yes,No
18,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,Yes,No
50,Private,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,Yes,Yes
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,65,Yes,No
31,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,Black,Male,40,Yes,Yes
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,43,Yes,Yes
32,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,75,Yes,Yes
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,Yes,No
51,Private,13,Never-married,Sales,Not-in-family,White,Male,55,Yes,Yes
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
26,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,50,Yes,No
52,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,No,Yes
22,Private,8,Never-married,Transport-moving,Other-relative,White,Male,40,Yes,No
29,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,Yes,No
29,Private,14,Never-married,Sales,Not-in-family,White,Male,40,Yes,No
52,Federal-gov,8,Never-married,Other-service,Unmarried,Black,Female,40,Yes,No
41,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,25,Yes,Yes
40,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,Yes,No
27,Private,13,Never-married,Exec-managerial,Own-child,White,Male,40,Yes,No
29,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,Yes,No
61,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
67,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,Yes,No
32,Private,13,Divorced,Sales,Unmarried,White,Female,30,Yes,No
41,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,Yes
20,Private,5,Never-married,Exec-managerial,Other-relative,White,Female,40,No,No
53,Unknown,9,Married-civ-spouse,,Husband,White,Male,40,Yes,Yes
36,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,70,Yes,No
39,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,60,Yes,No
42,Private,1,Never-married,Handlers-cleaners,Not-in-family,White,Male,25,Yes,No
56,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Yes,No
39,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,25,Yes,No
43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,Yes,No
30,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,45,Yes,No
41,Private,9,Widowed,Transport-moving,Not-in-family,White,Female,60,Yes,Yes
65,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,,Yes
49,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,45,Yes,No
34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,Yes,No
34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,Yes,Yes
28,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Female,48,Yes,No
45,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Yes,Yes
34,Unknown,8,Separated,,Unmarried,Black,Female,40,Yes,No
28,Private,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,50,Yes,No
23,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,45,Yes,No
41,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Yes,Yes
49,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
20,Federal-gov,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,25,Yes,No
53,Federal-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,60,Yes,Yes
50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,Yes,No
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
30,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,38,Yes,No
43,Local-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,17,Yes,No
33,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,62,Yes,No
41,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,50,Yes,No
64,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Yes,No
53,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Yes,Yes
49,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,Yes,No
40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
18,Private,7,Never-married,Handlers-cleaners,Own-child,White,Female,12,Yes,No
27,Private,6,Married-civ-spouse,Craft-repair,Other-relative,White,Male,55,Yes,No
23,Private,13,Never-married,Tech-support,Own-child,White,Female,40,Yes,No
29,Federal-gov,10,Never-married,Armed-Forces,Not-in-family,Black,Male,60,Yes,No
50,Self-emp-not-inc,13,Divorced,Sales,Not-in-family,White,Male,50,Yes,No
24,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,40,Yes,No
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
22,Private,7,Separated,Craft-repair,Not-in-family,White,Male,40,Yes,No
24,Private,13,Never-married,Prof-specialty,Own-child,White,Male,20,Yes,No
24,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,Yes,No
18,Private,7,Never-married,Sales,Own-child,White,Male,13,Yes,No
51,Local-gov,15,Widowed,Prof-specialty,Not-in-family,White,Female,40,Yes,No
45,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,Yes
33,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,Yes,Yes
63,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
44,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,Yes,Yes
27,Private,7,Never-married,Craft-repair,Unmarried,Black,Male,47,Yes,No
18,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,No,No
23,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,23,Yes,No
26,Private,9,Widowed,Transport-moving,Not-in-family,White,Male,40,Yes,No
21,State-gov,10,Never-married,Exec-managerial,Own-child,White,Male,40,Yes,No
38,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,Yes,No
61,Private,10,Widowed,Adm-clerical,Other-relative,White,Female,40,Yes,No
30,Private,13,Never-married,Prof-specialty,Own-child,White,Female,40,Yes,No
59,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
23,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,50,Yes,No
22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,25,Yes,No
21,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,Yes,No
30,Private,10,Married-civ-spouse,Sales,Husband,White,Male,45,Yes,No
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,Yes,No
27,Private,9,Never-married,Tech-support,Not-in-family,White,Male,40,Yes,No
42,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,12,Yes,No
41,Local-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,Yes,No
57,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
23,Private,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,40,Yes,No
20,Private,10,Never-married,Other-service,Own-child,White,Female,35,Yes,No
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,43,Yes,No
59,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,Yes,Yes
31,Federal-gov,10,Married-civ-spouse,Tech-support,Husband,Black,Male,40,Yes,No
36,Self-emp-not-inc,10,Never-married,Other-service,Unmarried,White,Female,50,Yes,No
61,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,Yes,No
33,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,40,Yes,Yes
33,Private,6,Never-married,Other-service,Own-child,White,Female,25,Yes,No
39,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,60,Yes,Yes
30,Federal-gov,13,Never-married,Adm-clerical,Not-in-family,White,Female,35,Yes,No
48,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,Yes,Yes
18,Private,10,Never-married,Other-service,Not-in-family,White,Male,25,Yes,No
33,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Yes,No
19,Private,10,Never-married,Sales,Own-child,White,Female,30,Yes,No
21,Unknown,10,Never-married,,Not-in-family,White,Female,28,Yes,No
34,State-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,40,Yes,No
28,Private,4,Never-married,Craft-repair,Own-child,White,Male,40,Yes,No
34,Private,10,Never-married,Other-service,Own-child,Black,Male,40,Yes,No
43,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,Yes,No
51,Self-emp-not-inc,13,Married-civ-spouse,Tech-support,Husband,White,Male,45,Yes,Yes
34,Private,2,Never-married,Other-service,Other-relative,White,Female,40,No,No
44,Local-gov,10,Never-married,Other-service,Own-child,Black,Male,40,Yes,No
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,No,No
28,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Yes,No
54,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
32,Private,9,Never-married,Craft-repair,Other-relative,White,Male,50,Yes,No
44,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Yes,Yes
43,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,30,Yes,Yes
52,Self-emp-inc,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
43,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
19,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Yes,No
28,Private,9,Never-married,Exec-managerial,Own-child,White,Female,40,Yes,No
27,Private,9,Never-married,Machine-op-inspct,Own-child,Black,Female,40,Yes,No
48,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,48,Yes,No
25,Private,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,55,Yes,No
